white,byr,year,eligible,type,smplsz,var_cm,nomearn,cpi
1,51,81,1,TAXAB,192.918,19312.338,15088.993,1.3940001
0,52,81,0,TOTAL,38.002998,49116.426,13752.119,1.3940001
0,51,81,0,TOTAL,42.993999,63617.051,16351.066,1.3940001
0,52,81,1,ADJ,45.024002,56546.152,12041.265,1.3940001
1,50,81,1,ADJ,6839.4922,17924.619,16892.74,1.3940001
0,52,81,1,TOTAL,38.998001,102050.4,14283.195,1.3940001
0,52,81,0,TOTAL,49.973,45065.289,15336.317,1.3940001
1,51,81,0,TAXAB,197.884,9854.5557,16815.979,1.3940001
1,51,81,1,TAXAB,189.104,18394.58,15552.712,1.3940001
0,51,81,1,TOTAL,42.997002,117467.99,14672.376,1.3940001
0,51,81,1,TOTAL,35.989998,68602.641,13093.73,1.3940001
0,51,81,0,TAXAB,42.987,24769.627,11735.104,1.3940001
1,51,81,0,TAXAB,185.005,7954.5664,15854.785,1.3940001
1,51,81,0,TAXAB,168.964,7603.7349,16858.33,1.3940001
1,51,81,1,TOTAL,158.99899,23364.072,15190.437,1.3940001
0,52,81,0,TOTAL,42.028,33843.199,12682.441,1.3940001
1,52,81,0,TAXAB,164.92799,7745.4424,15679.175,1.3940001
0,51,81,1,TOTAL,50.961998,84237.266,14778.422,1.3940001
1,51,81,1,TOTAL,157.03,92161.391,18357.18,1.3940001
1,51,81,0,TOTAL,143.948,15266.062,15820.545,1.3940001
1,51,81,1,ADJ,172.974,21178.797,16825.459,1.3940001
0,52,81,0,ADJ,49.966,24564.086,11024.235,1.3940001
0,52,81,0,TOTAL,52.029999,29365.463,12750.629,1.3940001
0,52,81,0,TOTAL,51.987999,41705.648,13767.413,1.3940001
0,51,81,0,ADJ,63.007999,33130.402,13149.799,1.3940001
0,51,81,0,TAXAB,50.977997,37883.527,13678.386,1.3940001
1,51,81,0,TAXAB,184.07001,9324.4316,15925.707,1.3940001
1,52,81,0,TAXAB,195.98,7299.2012,15521.402,1.3940001
0,51,81,0,TAXAB,47.970001,38752.723,14598.293,1.3940001
1,52,81,1,ADJ,208.91499,21196.297,14958.877,1.3940001
0,51,81,0,TAXAB,38.979,31093.922,11652.065,1.3940001
0,51,81,0,ADJ,51,31433.568,11657.867,1.3940001
0,51,81,0,TOTAL,40.02,144775.28,13259.415,1.3940001
1,51,81,1,TOTAL,171.041,34050.371,16526.219,1.3940001
1,51,81,0,TOTAL,164.994,13084.495,17131.607,1.3940001
1,51,81,0,ADJ,194.95599,10561.25,15621.139,1.3940001
0,51,81,0,TOTAL,43.980003,66901.609,15103.586,1.3940001
0,51,81,0,ADJ,46.007999,18043.045,12284.8,1.3940001
1,51,81,0,TAXAB,196.98801,9901.9512,16542.088,1.3940001
1,52,81,1,TOTAL,173.89999,26622.566,14702.405,1.3940001
0,51,81,0,TOTAL,44.98,71226.336,14162.269,1.3940001
1,50,81,1,TAXAB,6839.4922,12426.944,16259.837,1.3940001
0,52,81,0,TOTAL,38.999001,84162.016,14575.4,1.3940001
1,51,81,0,ADJ,181.076,10456.076,16174.358,1.3940001
1,51,81,0,TAXAB,177.01601,8899.0723,15800.333,1.3940001
0,51,81,1,ADJ,49.982002,69990.07,13856.43,1.3940001
0,51,81,1,ADJ,54.032997,85325.945,15254.891,1.3940001
0,51,81,1,ADJ,45.989998,65836.992,13279.914,1.3940001
0,51,81,0,ADJ,38.979,31093.922,11652.065,1.3940001
1,51,81,1,TOTAL,172.95999,32601.773,15346.727,1.3940001
0,51,81,0,ADJ,49.973,46598.355,12825.385,1.3940001
0,51,81,0,TOTAL,38.987999,33790.41,11261.01,1.3940001
0,51,81,1,ADJ,49,117129.16,15222.927,1.3940001
0,51,81,0,ADJ,50.977997,52015.313,14477.168,1.3940001
1,51,81,0,ADJ,190.008,11214.188,16161.917,1.3940001
0,51,81,0,TOTAL,49.02,372102.91,18424.34,1.3940001
0,51,81,0,ADJ,35.990002,30262.469,12291.711,1.3940001
0,51,81,1,ADJ,48.024002,60877.621,9533.3271,1.3940001
0,51,81,1,TAXAB,58,69165.406,12064.662,1.3940001
0,51,81,0,ADJ,40.004997,32979.141,13895.027,1.3940001
0,51,81,1,ADJ,54.027,64507.828,15861.319,1.3940001
0,51,81,0,ADJ,41.984001,48145.164,13326.846,1.3940001
1,51,81,1,TAXAB,180.894,16852.914,15793.329,1.3940001
0,51,81,0,ADJ,51.976002,39974.113,11911.478,1.3940001
0,51,81,0,ADJ,47.970001,47270.809,15108.981,1.3940001
0,51,81,0,ADJ,45.018002,45289.207,11385.742,1.3940001
0,51,81,0,TOTAL,55.968002,38107.293,12058.727,1.3940001
0,52,81,1,TOTAL,52.972,117472.08,13320.201,1.3940001
1,51,81,1,ADJ,194.88,23111.305,17852.35,1.3940001
0,50,81,1,TOTAL,1688.929,86490.82,15044.354,1.3940001
0,51,81,0,ADJ,57.974998,47974.074,14741.229,1.3940001
0,51,81,1,ADJ,46.007999,69029.891,16664.322,1.3940001
0,51,81,1,ADJ,46.001999,115274.93,13265.015,1.3940001
1,52,81,0,TAXAB,194.964,6503.9253,14706.054,1.3940001
1,52,81,0,TAXAB,215.946,6936.73,15868.195,1.3940001
0,51,81,0,TAXAB,53.043999,27426.422,10068.12,1.3940001
1,52,81,1,TAXAB,181.05,20918.68,15457.151,1.3940001
0,52,81,0,ADJ,46.98,51547.895,15674.326,1.3940001
0,51,81,0,ADJ,60.996002,40113.844,13967.549,1.3940001
0,51,81,1,TOTAL,40.02,84535.641,13454.276,1.3940001
1,52,81,0,ADJ,164.92799,9142.8506,16098.014,1.3940001
0,52,81,0,TOTAL,44.02,67973.5,15437.08,1.3940001
0,51,81,0,TAXAB,48,63124.867,15310.524,1.3940001
1,52,81,0,ADJ,210.944,8579.1182,16741.994,1.3940001
1,52,81,0,TOTAL,185.002,13938.747,16622.418,1.3940001
1,52,81,0,ADJ,191.992,10076.88,16443.813,1.3940001
0,52,81,0,TAXAB,58,30327.496,14054.152,1.3940001
0,51,81,1,TOTAL,48.989998,6261727,23444.93,1.3940001
0,51,81,0,TOTAL,42.024002,313879.72,17223.445,1.3940001
0,52,81,0,TAXAB,40.001999,35638.344,12432.183,1.3940001
1,52,81,0,TAXAB,211.98801,7316.0249,15642.402,1.3940001
0,51,81,1,TAXAB,45.989998,80784.086,13968.905,1.3940001
0,52,81,0,ADJ,40.001999,42981.672,12873.066,1.3940001
1,51,81,0,ADJ,180.978,12368.253,17116.279,1.3940001
0,52,81,0,TAXAB,45.989998,26308.223,12005.096,1.3940001
0,52,81,0,TOTAL,42.021,22165.313,11584.187,1.3940001
1,52,81,0,TAXAB,194.922,7912.5225,15363.139,1.3940001
1,52,81,1,TOTAL,182.905,23709.738,15431.172,1.3940001
1,52,81,0,TAXAB,172,6689.8193,16556.549,1.3940001
1,52,81,0,TOTAL,147.084,10087.896,16158.109,1.3940001
0,51,81,1,ADJ,43.014,102470.27,14456.815,1.3940001
1,52,81,0,TOTAL,166.98,10349.771,16798.941,1.3940001
0,51,81,1,TAXAB,54,93621.672,15211.652,1.3940001
1,52,81,0,TOTAL,189.10001,12205.746,15916.709,1.3940001
0,52,81,0,TAXAB,35.973,35563.172,12442.172,1.3940001
1,52,81,0,ADJ,255.953,7713.1636,15129.595,1.3940001
1,51,81,1,ADJ,158.006,19279.055,16135.88,1.3940001
0,52,81,0,ADJ,58,45043.602,14963.642,1.3940001
1,52,81,0,TAXAB,217.98401,7846.2021,16334.53,1.3940001
1,52,81,0,TOTAL,190.92001,13966.271,15691.931,1.3940001
0,51,81,1,ADJ,52.992001,88328.125,14089.722,1.3940001
1,51,81,0,TOTAL,137.004,18165.16,17585.951,1.3940001
0,52,81,0,ADJ,54.977997,49126.418,13341.799,1.3940001
0,51,81,0,TAXAB,48.007999,50754.707,14047.989,1.3940001
0,51,81,1,TAXAB,45.989998,53023.371,12918.266,1.3940001
0,52,81,1,TOTAL,50.973999,111124.52,11786.557,1.3940001
0,52,81,0,TOTAL,45.98,28665.721,12163.569,1.3940001
0,51,81,0,TAXAB,46.007999,18043.045,12284.8,1.3940001
1,52,81,0,TAXAB,194.95599,7181.6035,15855.72,1.3940001
1,51,81,0,TOTAL,173.026,16037.815,17611.334,1.3940001
1,52,81,1,ADJ,198.05,22086.998,15496.543,1.3940001
1,52,81,0,ADJ,162.97501,8916.0127,14025.822,1.3940001
0,52,81,0,TAXAB,55.986,28376.793,12768.634,1.3940001
1,51,81,0,ADJ,181.944,12326.892,17429.623,1.3940001
0,51,81,0,TAXAB,63.007999,30886.346,13023.925,1.3940001
1,52,81,0,TOTAL,172.938,10865.998,17649.219,1.3940001
1,51,81,0,TOTAL,156.02301,14920.232,16880.15,1.3940001
0,52,81,0,TOTAL,45.006001,39379.469,13092.079,1.3940001
1,52,81,0,TOTAL,142.065,11443.035,13937.633,1.3940001
0,52,81,1,TOTAL,30.975,116639.32,13565.809,1.3940001
1,52,81,0,TAXAB,185.998,5429.7373,14591.554,1.3940001
0,51,81,0,TAXAB,43.980003,32098.219,12259.235,1.3940001
0,52,81,0,ADJ,42.997002,35007.227,11217.397,1.3940001
0,52,81,0,TAXAB,40.991997,31394.682,12364.196,1.3940001
0,52,81,0,TOTAL,54.027,28840.514,12132.028,1.3940001
0,52,81,0,TOTAL,42.997002,24465.924,11050.254,1.3940001
0,52,81,0,TOTAL,28.98,29789.244,15650.207,1.3940001
1,52,81,0,TOTAL,143.04001,11361.437,15974.938,1.3940001
0,52,81,1,TAXAB,54.969002,64191.281,12609.203,1.3940001
1,52,81,0,TOTAL,169.092,10113.223,15216.763,1.3940001
0,52,81,0,TAXAB,54.977997,35413.527,12541.431,1.3940001
0,52,81,0,TOTAL,40.986,38907.695,12165.759,1.3940001
0,52,81,0,TAXAB,53.040001,25792.078,11629.407,1.3940001
0,52,81,0,TOTAL,40.014,52213.289,15664.659,1.3940001
1,51,81,0,ADJ,191.114,10905.333,17325.291,1.3940001
0,52,81,0,TOTAL,43.992001,34496,12096.453,1.3940001
0,51,81,0,TOTAL,30.975,57165.414,17068.152,1.3940001
1,51,81,0,TAXAB,192.10001,10165.246,15832.422,1.3940001
1,52,81,1,TAXAB,208.90799,19199.871,15243.088,1.3940001
1,51,81,0,TAXAB,177.95399,9114.7012,16368.509,1.3940001
0,51,81,1,TOTAL,42.984001,65990.328,14177.536,1.3940001
0,52,81,0,TOTAL,52,37113.891,14789.401,1.3940001
1,51,81,0,TOTAL,178.12,18243.936,15930.589,1.3940001
0,52,81,1,TAXAB,57.040001,72145.852,11434.909,1.3940001
1,52,81,0,TAXAB,196.88499,7540.7285,15533.906,1.3940001
1,52,81,0,TAXAB,165.006,7436.812,15785.693,1.3940001
1,51,81,0,TAXAB,181.076,8184.5322,15597.118,1.3940001
1,52,81,0,ADJ,172.007,7817.0117,16403.711,1.3940001
1,51,81,0,TOTAL,149.073,11547.852,16107.026,1.3940001
0,51,81,1,TAXAB,44.021999,67491.664,12963.193,1.3940001
1,51,81,1,ADJ,193.952,20516.627,16190.886,1.3940001
0,51,81,1,TAXAB,41.014999,53534.523,15163.424,1.3940001
1,51,81,0,TAXAB,231.071,8315.6055,16615.145,1.3940001
0,52,81,0,TOTAL,52.02,29455.096,11754.804,1.3940001
1,51,81,0,ADJ,165.02499,11251.843,17514.695,1.3940001
0,52,81,0,TAXAB,49,26503.813,11934.044,1.3940001
0,52,81,0,TAXAB,44.992001,27934.982,12231.082,1.3940001
1,52,81,0,TAXAB,211.002,10069.567,15947.181,1.3940001
0,52,81,0,TOTAL,56.966,24496.9,12638.753,1.3940001
1,52,81,0,TAXAB,198.01599,8285.0811,16124.291,1.3940001
1,52,81,1,ADJ,219.95999,24780.369,15790.835,1.3940001
1,51,81,0,ADJ,197.884,12390.211,17506.311,1.3940001
1,51,81,0,TOTAL,179.08,17243.883,17323.879,1.3940001
0,51,81,0,TOTAL,58.968002,50819.965,14079.708,1.3940001
1,51,81,0,TAXAB,208.911,9567.8594,16181.12,1.3940001
1,51,81,1,TOTAL,185.064,27632.689,15015.32,1.3940001
0,52,81,0,TAXAB,48.972,37818.902,13184.528,1.3940001
0,52,81,0,TOTAL,44.992001,40260.301,14158.733,1.3940001
1,51,81,0,TOTAL,161.89801,33196.277,17543.277,1.3940001
1,52,81,0,TAXAB,199.104,6131.6123,15670.6,1.3940001
0,51,81,0,ADJ,46.989998,53274.035,15412.181,1.3940001
0,52,81,0,ADJ,49,29474.391,12109.879,1.3940001
1,52,81,1,ADJ,208.90799,23104.891,15643.698,1.3940001
1,52,81,1,TOTAL,171.04401,24885.221,14708.36,1.3940001
1,51,81,0,ADJ,163.92999,12298.76,18197.123,1.3940001
0,52,81,0,ADJ,38.002998,31497.105,13616.29,1.3940001
1,51,81,0,TOTAL,177.933,30812.08,16619.148,1.3940001
0,51,81,0,TAXAB,43.028,32433.701,12870.548,1.3940001
1,51,81,1,ADJ,192.94,20940.896,17477.945,1.3940001
0,51,81,1,TAXAB,43.014,82956.906,13882.523,1.3940001
1,52,81,1,TAXAB,198.10199,23895.262,15134.297,1.3940001
1,52,81,1,ADJ,173.01999,24364.4,15062.789,1.3940001
1,52,81,0,ADJ,190.938,8805.4238,16450.912,1.3940001
0,51,81,1,TAXAB,48.007999,65501.004,14919.405,1.3940001
0,52,81,0,TAXAB,56.028,45796.027,13125.174,1.3940001
0,52,81,0,ADJ,52.972,40918.359,13839.792,1.3940001
0,52,81,0,TAXAB,49.973,34992.418,12505.856,1.3940001
0,52,81,1,ADJ,43.007999,126683.86,12896.902,1.3940001
0,50,81,0,TOTAL,1531.15,83248.078,14241.764,1.3940001
0,51,81,0,ADJ,42.987,28249.725,11919.222,1.3940001
1,52,81,0,ADJ,179.95999,8898.9697,15978.305,1.3940001
1,52,81,0,ADJ,182.052,10198.84,17005.045,1.3940001
1,52,81,0,TAXAB,206.05499,7720.9087,15173.158,1.3940001
0,51,81,1,TAXAB,50.996002,50726.227,11032.042,1.3940001
1,51,81,1,ADJ,179.10001,19789.057,16542.977,1.3940001
1,52,81,1,TAXAB,206.892,18487.607,14840.171,1.3940001
1,52,81,0,TAXAB,209.10001,7770.7583,16463.105,1.3940001
1,51,81,0,TAXAB,149.91901,8471.9131,15674.496,1.3940001
1,51,81,0,ADJ,149.91901,10331.604,16151.023,1.3940001
0,52,81,0,ADJ,44.987999,19322.029,11533.037,1.3940001
0,51,81,0,TAXAB,49.973,37430.277,12333.034,1.3940001
1,52,81,0,TAXAB,221.13,7327.8105,16397.41,1.3940001
1,52,81,1,ADJ,178.888,23286.182,16715.734,1.3940001
1,51,81,0,TAXAB,170.925,10291.284,16108.264,1.3940001
1,52,81,0,ADJ,196.88499,9821.9941,16205.324,1.3940001
0,52,81,0,ADJ,54.990002,42096.977,15989.013,1.3940001
0,51,81,0,TAXAB,58.989998,32470.662,13604.193,1.3940001
0,51,81,0,TOTAL,53.009003,37560.727,13178.419,1.3940001
0,51,81,0,TOTAL,52.02,38925.68,14485.163,1.3940001
0,51,81,0,TOTAL,47.001999,47373.953,13592.267,1.3940001
1,52,81,0,TAXAB,176.04001,6628.6709,14568.772,1.3940001
0,52,81,1,TOTAL,48.026001,121372.14,13077.873,1.3940001
1,52,81,0,ADJ,211.06,8282.2012,15990.439,1.3940001
0,52,81,0,TOTAL,39,25037.279,12069.866,1.3940001
0,51,81,1,TAXAB,38.979,75056.156,13242.535,1.3940001
1,51,81,1,TOTAL,164.907,24740.977,17085.484,1.3940001
0,52,81,1,TOTAL,57.959999,135137.92,13208.433,1.3940001
1,51,81,0,TAXAB,192.06599,8601.083,16261.885,1.3940001
0,51,81,0,ADJ,38.025002,43516.891,12847.709,1.3940001
0,52,81,1,TAXAB,32.984001,50134.535,11975.264,1.3940001
0,50,81,0,ADJ,1681.933,81748.281,14256.892,1.3940001
1,51,81,0,TOTAL,202.019,14282.437,17630.813,1.3940001
0,52,81,0,ADJ,62.005997,24921.545,11456.547,1.3940001
1,52,81,1,TOTAL,199.08,25630.051,15671.695,1.3940001
0,51,81,1,ADJ,54,112956.62,15814.765,1.3940001
1,52,81,1,ADJ,195,23099.682,16077.019,1.3940001
0,51,81,0,ADJ,50.977997,50085.879,15624.473,1.3940001
0,51,81,0,TOTAL,50.025002,51256.535,14077.841,1.3940001
0,51,81,0,ADJ,55.024002,54856.773,15350.525,1.3940001
0,51,81,0,ADJ,48.007999,56490.426,14384.538,1.3940001
1,52,81,1,ADJ,185.88499,22883.354,15392.822,1.3940001
0,51,81,0,ADJ,47.972,48040.656,15752.643,1.3940001
1,51,81,1,ADJ,211.992,17578.615,14744.532,1.3940001
0,51,81,1,ADJ,48.007999,76295.695,15255.954,1.3940001
0,52,81,0,ADJ,55.024002,22618.529,11316.136,1.3940001
1,51,81,1,TAXAB,172.974,17357.461,16295.774,1.3940001
0,52,81,0,TAXAB,39,36799.949,12969.154,1.3940001
0,51,81,1,ADJ,54.027,90398.453,11556.576,1.3940001
0,51,81,1,ADJ,38.979,82164.859,13447.686,1.3940001
1,52,81,0,ADJ,217.98401,8864.2969,16650.537,1.3940001
1,52,81,0,ADJ,195.052,8202.6367,14814.911,1.3940001
1,51,81,1,TAXAB,185.024,17769.174,15756.974,1.3940001
0,51,81,0,TAXAB,47.972,33760.324,14894.414,1.3940001
0,51,81,0,TOTAL,43.992001,49807.09,14018.167,1.3940001
0,51,81,1,TAXAB,48.024002,54090.773,9368.5205,1.3940001
0,52,81,0,TAXAB,52,22881.996,11371.493,1.3940001
1,52,81,0,TOTAL,183.07401,10762.352,14704.047,1.3940001
1,52,81,0,TOTAL,191.88,17911.652,17467.908,1.3940001
1,52,81,0,TAXAB,218.92599,7843.6914,15624.632,1.3940001
0,52,81,1,TAXAB,43.007999,116638.89,12687.574,1.3940001
0,51,81,1,ADJ,41.014999,90306.07,15328.539,1.3940001
0,52,81,0,TAXAB,46.02,34960.207,14781.983,1.3940001
1,52,81,0,ADJ,169.936,7778.0674,15436.709,1.3940001
1,52,81,1,ADJ,191.052,21853.17,14830.548,1.3940001
0,52,81,0,TOTAL,42.024002,44094.633,10659.449,1.3940001
1,52,81,0,ADJ,185.998,5963.9814,14742.878,1.3940001
1,52,81,1,ADJ,206.892,21840.123,15177.266,1.3940001
1,52,81,1,ADJ,189.98,23995.273,15462.562,1.3940001
0,52,81,0,TAXAB,48.989998,35019.184,14682.755,1.3940001
0,52,81,1,TAXAB,48.019997,75619.625,10736.794,1.3940001
0,52,81,0,TOTAL,41.003998,26201.162,13246.899,1.3940001
0,52,81,0,ADJ,52.966,41318.246,12652.404,1.3940001
1,52,81,0,ADJ,198.01599,10000.224,16648.197,1.3940001
1,52,81,0,TAXAB,207.948,8187.0142,14847.406,1.3940001
1,52,81,0,TOTAL,216.936,8850.4736,14518.549,1.3940001
1,52,81,0,ADJ,194.922,9352.085,15785.537,1.3940001
1,52,81,0,TOTAL,168.116,7599.9214,15799.973,1.3940001
0,51,81,0,ADJ,43.028,35821.691,13059.44,1.3940001
1,52,81,1,ADJ,214.01999,24571.494,16318.153,1.3940001
1,51,81,0,TOTAL,168.92499,12014.608,16431.988,1.3940001
1,51,81,1,TOTAL,136.912,20546.943,16266.163,1.3940001
1,52,81,0,TAXAB,231.01199,6910.3184,14211.912,1.3940001
1,52,81,0,TOTAL,191.952,10833.02,16188.886,1.3940001
0,52,81,0,TOTAL,55.021999,66697.672,15117.257,1.3940001
1,52,81,1,TAXAB,196,20466.758,15847.589,1.3940001
1,52,81,1,ADJ,196,24785.982,16305.965,1.3940001
1,51,81,0,TOTAL,166.968,13979.009,17264.074,1.3940001
1,52,81,0,ADJ,192.918,9429.9531,17056.205,1.3940001
1,52,81,1,TAXAB,219.95999,19576.09,15259.243,1.3940001
0,52,81,0,TAXAB,44.987999,19322.029,11533.037,1.3940001
1,52,81,1,TOTAL,165.075,32693.32,16402.943,1.3940001
0,52,81,1,ADJ,52.975998,92650.148,11057.642,1.3940001
0,51,81,0,ADJ,55.968002,57765.93,15860.141,1.3940001
1,52,81,0,ADJ,209.10001,9899.0107,17122.434,1.3940001
0,52,81,0,ADJ,45.989998,29598.848,12200.468,1.3940001
0,52,81,0,TAXAB,44.967999,39262.41,14049.229,1.3940001
0,51,81,0,TAXAB,51.976002,27585.09,13369.002,1.3940001
0,52,81,1,ADJ,35.990002,96042.234,13442.622,1.3940001
1,52,81,1,TAXAB,191.961,19604.582,15181.577,1.3940001
0,51,81,0,TAXAB,48.024002,25656.25,13113.777,1.3940001
1,51,81,0,TAXAB,177.06,9433.8154,15424.488,1.3940001
0,51,81,1,TOTAL,48.977001,76197.148,13854.746,1.3940001
1,51,81,1,TAXAB,193.952,18272.529,15887.189,1.3940001
0,52,81,0,TOTAL,48.033001,23035.223,9919.5283,1.3940001
0,51,81,0,ADJ,36.981003,21689.98,11236.235,1.3940001
1,51,81,0,TOTAL,166.896,15174.53,17241.668,1.3940001
1,51,81,1,TAXAB,181.076,16438.656,15260.85,1.3940001
0,52,81,1,TOTAL,39.999001,101452.35,12259.698,1.3940001
1,52,81,0,ADJ,175.95999,8676.2705,15198.159,1.3940001
0,52,81,0,TAXAB,42.997002,27799.826,10814.38,1.3940001
0,52,81,0,ADJ,39,44049.73,13415.504,1.3940001
0,51,81,1,TOTAL,42.032001,76245.773,16451.436,1.3940001
1,52,81,0,TOTAL,127.086,9878.8066,14518.426,1.3940001
0,52,81,0,ADJ,60.029999,28637.77,12477.259,1.3940001
0,51,81,1,TAXAB,49.982002,58645.879,13526.943,1.3940001
1,52,81,0,TOTAL,152.92801,11867.807,15550.509,1.3940001
0,52,81,0,TAXAB,38.002998,27935.328,13390.499,1.3940001
0,51,81,0,TAXAB,56.985001,37946.16,13572.215,1.3940001
1,51,81,0,ADJ,190.026,10689.626,16655.268,1.3940001
1,52,81,0,ADJ,199.104,7753.9331,16153.904,1.3940001
1,52,81,0,TAXAB,191.992,8412.2275,15940.011,1.3940001
1,52,81,0,TOTAL,169.93201,14439.078,16808.373,1.3940001
1,51,81,0,ADJ,160.916,12613.323,17257.938,1.3940001
1,52,81,0,ADJ,172.89,10303.604,16235.563,1.3940001
0,52,81,0,TOTAL,45.010002,23977.346,12040.638,1.3940001
0,52,81,0,TAXAB,55.024002,19857.744,11158.272,1.3940001
1,52,81,1,TOTAL,199.94,34521.52,16346.63,1.3940001
0,51,81,1,TAXAB,49,89215.445,14391.9,1.3940001
0,51,81,0,ADJ,51.976002,33063.473,13679.701,1.3940001
1,52,81,1,TOTAL,176.89,28472.682,16209.626,1.3940001
0,52,81,0,TOTAL,54.990002,36124.359,15291.814,1.3940001
0,51,81,0,TAXAB,60.996002,35379.148,13695.14,1.3940001
1,51,81,0,ADJ,156.959,11499.152,14925.072,1.3940001
1,52,81,0,ADJ,218.92599,9450.3604,16100.9,1.3940001
0,52,81,1,TAXAB,57.959999,95344.5,12714.006,1.3940001
1,51,81,1,ADJ,192.06599,21077.58,16367.038,1.3940001
0,52,81,0,ADJ,41.974998,33033.328,13064.807,1.3940001
1,51,81,0,ADJ,179.883,10631.468,15640.975,1.3940001
1,51,81,0,ADJ,201.006,11443.688,16349.673,1.3940001
0,52,81,0,ADJ,33,35715.23,14699.177,1.3940001
1,51,81,1,ADJ,194.103,21613.5,17176.092,1.3940001
0,52,81,1,ADJ,52.989998,102532.38,12616.46,1.3940001
0,51,81,1,TOTAL,36.985001,63445.406,15727.487,1.3940001
0,51,81,0,ADJ,55.007999,39940.805,13266.265,1.3940001
1,52,81,0,ADJ,204.918,8493.0479,17562.736,1.3940001
0,52,81,0,TAXAB,61.971001,35256.973,13480.016,1.3940001
0,51,81,0,TAXAB,48.989998,48458.379,13090.31,1.3940001
1,52,81,1,TAXAB,173.01999,19516.199,14581.842,1.3940001
1,52,81,0,TAXAB,196.101,8026.2031,15140.693,1.3940001
0,51,81,0,TAXAB,40.004997,29421.301,13688.584,1.3940001
1,52,81,1,TAXAB,191.052,18547.674,14503.602,1.3940001
0,51,81,0,TOTAL,55.968002,36914.875,13707.011,1.3940001
0,51,81,0,TOTAL,51.984001,32834.914,13876.038,1.3940001
1,52,81,0,TAXAB,199.017,8124.7969,15685.557,1.3940001
1,51,81,0,ADJ,192.06599,10280.315,16705.563,1.3940001
1,52,81,0,TAXAB,169.936,6521.7563,15072.558,1.3940001
1,52,81,0,TAXAB,200.99899,7862.0986,14932.104,1.3940001
1,51,81,0,TOTAL,162.099,25987.484,16754.885,1.3940001
0,51,81,1,TAXAB,52.992001,66686.883,13470.963,1.3940001
1,52,81,0,TAXAB,211.06,6851.0464,15566.509,1.3940001
0,52,81,1,TAXAB,43.014,59944.406,11728.021,1.3940001
1,52,81,0,ADJ,165.006,8840.5215,16208.945,1.3940001
1,52,81,0,ADJ,195.98,8724.5088,15943.285,1.3940001
1,51,81,0,ADJ,192.10001,12398.02,16406.834,1.3940001
1,51,81,0,ADJ,193.963,12156.037,15903.825,1.3940001
0,52,81,0,TOTAL,43.966999,81570.492,14981.19,1.3940001
1,51,81,0,TAXAB,194.95599,9091.083,15254.493,1.3940001
1,51,81,0,ADJ,170.996,11089.243,17109.4,1.3940001
1,51,81,0,ADJ,198.896,10866.758,16351.781,1.3940001
1,52,81,0,ADJ,194.95599,8937.1904,16383.945,1.3940001
1,51,81,0,ADJ,178.048,10653.336,17365.947,1.3940001
1,51,81,0,ADJ,181.95599,9796.3662,16336.149,1.3940001
0,52,81,0,TAXAB,42.008003,34249.422,13259.353,1.3940001
0,51,81,0,ADJ,41.024002,46125.379,14620.987,1.3940001
1,52,81,0,TOTAL,175.93399,10949.805,14310.4,1.3940001
1,52,81,0,ADJ,200.98199,8516.1172,17110.934,1.3940001
0,51,81,1,TOTAL,42.975998,133623.63,13678.244,1.3940001
0,52,81,0,ADJ,51.012001,31802.207,13365.875,1.3940001
1,51,81,0,TAXAB,206.064,8942.8203,16452.982,1.3940001
0,52,81,0,ADJ,46.02,46525.773,15541.947,1.3940001
0,52,81,1,TAXAB,56.012001,96814.961,13449.579,1.3940001
1,51,81,1,TAXAB,158.006,15598.13,15643.942,1.3940001
1,52,81,1,TAXAB,187.98,21338.529,14881.359,1.3940001
0,51,81,1,TOTAL,52,116358.95,12221.923,1.3940001
0,52,81,1,TOTAL,33.972,78266.328,12186.158,1.3940001
0,52,81,0,ADJ,48.972,46660.039,13727.414,1.3940001
0,52,81,1,ADJ,57.959999,117413.71,13164.515,1.3940001
0,52,81,0,ADJ,48.031998,32986.02,11753.502,1.3940001
0,51,81,1,ADJ,40.02,85128.031,13327.919,1.3940001
0,52,81,0,ADJ,48.024002,27278.738,10651.431,1.3940001
0,51,81,0,ADJ,56.985001,48134.23,14147.616,1.3940001
1,52,81,0,TAXAB,162.97501,7157.9614,13555.861,1.3940001
1,52,81,0,TAXAB,255.953,6280.7275,14726.063,1.3940001
1,52,81,0,TOTAL,168.028,20198.342,16613.455,1.3940001
1,52,81,0,TOTAL,187.979,13329.55,16408.682,1.3940001
0,52,81,1,TAXAB,59.984001,78893.211,13258.712,1.3940001
0,51,81,0,ADJ,42.987,49161.363,11871.316,1.3940001
1,51,81,0,ADJ,168.964,8435.5791,17087.037,1.3940001
0,51,81,0,TOTAL,47.012001,36389.555,13514.083,1.3940001
1,51,81,0,TAXAB,193.088,9520.6484,16927.912,1.3940001
1,51,81,0,TAXAB,198.896,8814.3877,15824.164,1.3940001
1,51,81,0,TOTAL,161.89801,13550.333,16467.836,1.3940001
1,51,81,0,TAXAB,186.97501,7834.8325,15128.339,1.3940001
0,52,81,1,ADJ,57.040001,95784.859,11891.142,1.3940001
0,51,81,0,TOTAL,43.026001,21837.645,11836.732,1.3940001
1,52,81,0,ADJ,202.12,9424.5381,14647.16,1.3940001
0,52,81,0,TOTAL,45.014,116101.28,14114.763,1.3940001
0,52,81,1,ADJ,43.014,91386.797,12344.264,1.3940001
